date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:06:31	59824/59824	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:06:29%20GMT	https://mp.velocitydeveloper.com/author/admin/?no=2	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/author/admin/index96e3.html	(from https://mp.velocitydeveloper.com/author/admin/)
16:06:31	58905/58905	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:06:29%20GMT	https://mp.velocitydeveloper.com/author/admin/?no=3	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/author/admin/index933d.html	(from https://mp.velocitydeveloper.com/author/admin/)
16:06:31	2186/2186	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:06:30%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fartikel%2Ftips-aman-belanja-online%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed2b0f.json	(from https://mp.velocitydeveloper.com/artikel/tips-aman-belanja-online/)
16:06:31	58053/58053	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:06:30%20GMT	https://mp.velocitydeveloper.com/author/admin/?no=13	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/author/admin/index3a80.html	(from https://mp.velocitydeveloper.com/author/admin/)
16:06:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:06:30%20GMT	https://mp.velocitydeveloper.com/?p=131	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/indexd52d.html	(from https://mp.velocitydeveloper.com/artikel/tips-aman-belanja-online/)
16:06:32	2344/2344	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:06:30%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fartikel%2Ftips-aman-belanja-online%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed43b4	(from https://mp.velocitydeveloper.com/artikel/tips-aman-belanja-online/)
16:06:32	7914/7914	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:06:31%20GMT	https://mp.velocitydeveloper.com/wp-json/wp/v2/posts/129	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/wp/v2/posts/129.json	(from https://mp.velocitydeveloper.com/artikel/tips-aman-cod/)
16:06:33	2131/2131	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:06:31%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fartikel%2Ftips-aman-cod%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed9b07.json	(from https://mp.velocitydeveloper.com/artikel/tips-aman-cod/)
16:06:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:06:31%20GMT	https://mp.velocitydeveloper.com/?p=129	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/index1c00.html	(from https://mp.velocitydeveloper.com/artikel/tips-aman-cod/)
16:06:33	2289/2289	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:06:31%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fartikel%2Ftips-aman-cod%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed4c37	(from https://mp.velocitydeveloper.com/artikel/tips-aman-cod/)
16:06:33	28509/28509	---M--	200	added ('OK')	image/jpeg	etag:%226f5d-65f3fe66-5d0a300d2130708a;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/philips-mcd1065-micro-system-cube-dvd-player-hitam-3158-9357911-1-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/philips-mcd1065-micro-system-cube-dvd-player-hitam-3158-9357911-1-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/philips-mcd1065-micro-system-cube-dvd-player/)
16:06:34	2511/2511	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:06:32%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fphilips-mcd1065-micro-system-cube-dvd-player%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embedbbe2.json	(from https://mp.velocitydeveloper.com/iklan/philips-mcd1065-micro-system-cube-dvd-player/)
16:06:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:06:32%20GMT	https://mp.velocitydeveloper.com/?p=215	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/indexd7c9.html	(from https://mp.velocitydeveloper.com/iklan/philips-mcd1065-micro-system-cube-dvd-player/)
16:06:34	2710/2710	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:06:33%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fphilips-mcd1065-micro-system-cube-dvd-player%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed35a1	(from https://mp.velocitydeveloper.com/iklan/philips-mcd1065-micro-system-cube-dvd-player/)
16:06:34	25891/25891	---M--	200	added ('OK')	image/jpeg	etag:%226523-65f3fe66-7c7ca114be478fe;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/gmc-dvd-portable-tv-9-radio-game-divx-808t-0326-679842-3-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/gmc-dvd-portable-tv-9-radio-game-divx-808t-0326-679842-3-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/gmc-dvd-portable-tv-9-radio-game-divx-808t/)
16:06:35	2507/2507	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:06:33%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fgmc-dvd-portable-tv-9-radio-game-divx-808t%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embedb65f.json	(from https://mp.velocitydeveloper.com/iklan/gmc-dvd-portable-tv-9-radio-game-divx-808t/)
16:06:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:06:34%20GMT	https://mp.velocitydeveloper.com/?p=208	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/index0eba.html	(from https://mp.velocitydeveloper.com/iklan/gmc-dvd-portable-tv-9-radio-game-divx-808t/)
16:06:35	2706/2706	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:06:34%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fgmc-dvd-portable-tv-9-radio-game-divx-808t%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed976f	(from https://mp.velocitydeveloper.com/iklan/gmc-dvd-portable-tv-9-radio-game-divx-808t/)
16:06:35	18507/18507	---M--	200	added ('OK')	image/jpeg	etag:%22484b-65f3fe66-4c7f887ac8c2e923;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/niko-nk-118-dvd-player-bisa-untuk-kaset-ori-dan-non-ori-biru-1210-222305-2-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/niko-nk-118-dvd-player-bisa-untuk-kaset-ori-dan-non-ori-biru-1210-222305-2-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/niko-nk-118-dvd-player-bisa-untuk-kaset-ori-dan-non-ori-biru/)
16:06:36	2600/2600	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:06:34%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fniko-nk-118-dvd-player-bisa-untuk-kaset-ori-dan-non-ori-biru%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed8b1e.json	(from https://mp.velocitydeveloper.com/iklan/niko-nk-118-dvd-player-bisa-untuk-kaset-ori-dan-non-ori-biru/)
16:06:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:06:35%20GMT	https://mp.velocitydeveloper.com/?p=213	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/indexf3dd.html	(from https://mp.velocitydeveloper.com/iklan/niko-nk-118-dvd-player-bisa-untuk-kaset-ori-dan-non-ori-biru/)
16:06:36	2799/2799	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:06:35%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fniko-nk-118-dvd-player-bisa-untuk-kaset-ori-dan-non-ori-biru%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed33da	(from https://mp.velocitydeveloper.com/iklan/niko-nk-118-dvd-player-bisa-untuk-kaset-ori-dan-non-ori-biru/)
16:06:37	17044/17044	---M--	200	added ('OK')	image/jpeg	etag:%224294-65f3fe66-df07ee4c31ff9e72;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/mizuka-705-dvd-player-hitam-6408-56429-1-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/mizuka-705-dvd-player-hitam-6408-56429-1-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/mizuka-705-dvd-player/)
16:06:37	4778/4778	---M-Z	200	added ('OK')	application/rss+xml	etag:%22427ede0845be70c0c07a25b7e63631bd%22	https://mp.velocitydeveloper.com/lokasi/kabupaten-pekalongan/feed/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-pekalongan/index.html	(from https://mp.velocitydeveloper.com/lokasi/kabupaten-pekalongan/)
16:06:37	2347/2347	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:06:36%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fmizuka-705-dvd-player%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed4826.json	(from https://mp.velocitydeveloper.com/iklan/mizuka-705-dvd-player/)
16:06:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:06:36%20GMT	https://mp.velocitydeveloper.com/?p=210	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/indexe4c6.html	(from https://mp.velocitydeveloper.com/iklan/mizuka-705-dvd-player/)
16:06:39	2543/2543	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:06:37%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fmizuka-705-dvd-player%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embedb3f7	(from https://mp.velocitydeveloper.com/iklan/mizuka-705-dvd-player/)
16:06:39	19923/19923	---M--	200	added ('OK')	image/jpeg	etag:%224dd3-65f3fe66-8783563daeb6b9f;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/71fNJgZeMWL._SL1500_-600x400.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/71fNJgZeMWL._SL1500_-600x400.jpg	(from https://mp.velocitydeveloper.com/iklan/samsung-dvd-karaoke-e360k/)
16:06:39	2342/2342	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:06:38%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fsamsung-dvd-karaoke-e360k%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed16d2.json	(from https://mp.velocitydeveloper.com/iklan/samsung-dvd-karaoke-e360k/)
16:06:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:06:38%20GMT	https://mp.velocitydeveloper.com/?p=46	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/index7ea6.html	(from https://mp.velocitydeveloper.com/iklan/samsung-dvd-karaoke-e360k/)
16:06:40	2538/2538	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:06:38%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fsamsung-dvd-karaoke-e360k%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embedd6c5	(from https://mp.velocitydeveloper.com/iklan/samsung-dvd-karaoke-e360k/)
16:06:40	73472/73472	---M--	200	added ('OK')	image/jpeg	etag:%2211f00-65f3fe66-9853e0b781678945;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/apple-macbook-pro-retina-mf839-8gb-ram-intel-core-i5-13-8859-7880721-1-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/apple-macbook-pro-retina-mf839-8gb-ram-intel-core-i5-13-8859-7880721-1-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/apple-macbook-pro-retina-mf839/)
16:06:41	2422/2422	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:06:39%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fapple-macbook-pro-retina-mf839%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed2096.json	(from https://mp.velocitydeveloper.com/iklan/apple-macbook-pro-retina-mf839/)
16:06:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:06:39%20GMT	https://mp.velocitydeveloper.com/?p=219	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/index50f6.html	(from https://mp.velocitydeveloper.com/iklan/apple-macbook-pro-retina-mf839/)
16:06:41	2618/2618	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:06:40%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fapple-macbook-pro-retina-mf839%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed98a4	(from https://mp.velocitydeveloper.com/iklan/apple-macbook-pro-retina-mf839/)
16:06:41	31062/31062	---M--	200	added ('OK')	image/jpeg	etag:%227956-65f3fe66-6f8eebfbb4380edd;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-ps2-hdd-na-80gb-matrix-hitam-9263-195568-1-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-ps2-hdd-na-80gb-matrix-hitam-9263-195568-1-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/sony-ps2-hdd-na-80gb-matrix-hitam/)
16:06:42	2438/2438	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:06:40%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fsony-ps2-hdd-na-80gb-matrix-hitam%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed9136.json	(from https://mp.velocitydeveloper.com/iklan/sony-ps2-hdd-na-80gb-matrix-hitam/)
16:06:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:06:40%20GMT	https://mp.velocitydeveloper.com/?p=186	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/index146c.html	(from https://mp.velocitydeveloper.com/iklan/sony-ps2-hdd-na-80gb-matrix-hitam/)
16:06:42	2637/2637	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:06:41%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fsony-ps2-hdd-na-80gb-matrix-hitam%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed574d	(from https://mp.velocitydeveloper.com/iklan/sony-ps2-hdd-na-80gb-matrix-hitam/)
16:06:42	9999/9999	---M--	200	added ('OK')	image/jpeg	etag:%22270f-65f3fe66-d97407de1e41d8df;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-ps3-fat-500gb-costume-multiman-cfw-paket-lengkap-6417-922809-1-product.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-ps3-fat-500gb-costume-multiman-cfw-paket-lengkap-6417-922809-1-product.jpg	(from https://mp.velocitydeveloper.com/iklan/refurbished-sony-ps3-fat-500gb-gratis-500gb-costume-multiman-cfw-paket-lengkap/)
16:06:43	2674/2674	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:06:42%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Frefurbished-sony-ps3-fat-500gb-gratis-500gb-costume-multiman-cfw-paket-lengkap%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed841e.json	(from https://mp.velocitydeveloper.com/iklan/refurbished-sony-ps3-fat-500gb-gratis-500gb-costume-multiman-cfw-paket-lengkap/)
16:06:51	2870/2870	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:06:48%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Frefurbished-sony-ps3-fat-500gb-gratis-500gb-costume-multiman-cfw-paket-lengkap%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed2ba2	(from https://mp.velocitydeveloper.com/iklan/refurbished-sony-ps3-fat-500gb-gratis-500gb-costume-multiman-cfw-paket-lengkap/)
16:06:51	22927/22927	---M--	200	added ('OK')	image/jpeg	etag:%22598f-65f3fe66-f96944f851508499;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-ps-4-500-gb-hitam-7737-133905-1-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-ps-4-500-gb-hitam-7737-133905-1-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/sony-ps-4-500-gb-hitam/)
16:06:51	7571/7571	---M-Z	200	added ('OK')	application/rss+xml	etag:%22427ede0845be70c0c07a25b7e63631bd%22	https://mp.velocitydeveloper.com/lokasi/jakarta-pusat/feed/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/jakarta-pusat/index.html	(from https://mp.velocitydeveloper.com/lokasi/jakarta-pusat/)
16:06:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:06:50%20GMT	https://mp.velocitydeveloper.com/?p=180	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/index2586.html	(from https://mp.velocitydeveloper.com/iklan/sony-ps-4-500-gb-hitam/)
16:06:52	2396/2396	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:06:50%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fsony-ps-4-500-gb-hitam%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed4c02.json	(from https://mp.velocitydeveloper.com/iklan/sony-ps-4-500-gb-hitam/)
16:06:52	2598/2598	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:06:50%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fsony-ps-4-500-gb-hitam%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embedb790	(from https://mp.velocitydeveloper.com/iklan/sony-ps-4-500-gb-hitam/)
16:06:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:06:42%20GMT	https://mp.velocitydeveloper.com/?p=184	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/index48fd.html	(from https://mp.velocitydeveloper.com/iklan/refurbished-sony-ps3-fat-500gb-gratis-500gb-costume-multiman-cfw-paket-lengkap/)
16:06:52	28285/28285	---M--	200	added ('OK')	image/jpeg	etag:%226e7d-65f3fe66-4b0382685db25593;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-playstation-3-slim-120gb-gratis-500gb-hdd-ext-full-games-cobra-ode-9649-095897-4-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-playstation-3-slim-120gb-gratis-500gb-hdd-ext-full-games-cobra-ode-9649-095897-4-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/sony-playstation-3-slim-120gb-gratis-500gb-hdd-ext-full-games-cobra-ode/)
16:06:53	2675/2675	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:06:51%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fsony-playstation-3-slim-120gb-gratis-500gb-hdd-ext-full-games-cobra-ode%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embedd520.json	(from https://mp.velocitydeveloper.com/iklan/sony-playstation-3-slim-120gb-gratis-500gb-hdd-ext-full-games-cobra-ode/)
16:06:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:06:51%20GMT	https://mp.velocitydeveloper.com/?p=175	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/indexa09e.html	(from https://mp.velocitydeveloper.com/iklan/sony-playstation-3-slim-120gb-gratis-500gb-hdd-ext-full-games-cobra-ode/)
16:06:53	2874/2874	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:06:51%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fsony-playstation-3-slim-120gb-gratis-500gb-hdd-ext-full-games-cobra-ode%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed8360	(from https://mp.velocitydeveloper.com/iklan/sony-playstation-3-slim-120gb-gratis-500gb-hdd-ext-full-games-cobra-ode/)
16:06:53	69249/69249	---M--	200	added ('OK')	image/jpeg	etag:%2210e81-65f3fe66-cf41527d6b25700f;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-playstation-ps2-slim-seri-7-ref-optik-hardisk-80gb-full-games-4932-760559-1-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-playstation-ps2-slim-seri-7-ref-optik-hardisk-80gb-full-games-4932-760559-1-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/sony-playstation-ps2-slim-seri-7-ref-optik-hardisk-80gb-full-games/)
16:06:54	2618/2618	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:06:52%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fsony-playstation-ps2-slim-seri-7-ref-optik-hardisk-80gb-full-games%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed8634.json	(from https://mp.velocitydeveloper.com/iklan/sony-playstation-ps2-slim-seri-7-ref-optik-hardisk-80gb-full-games/)
16:06:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:06:52%20GMT	https://mp.velocitydeveloper.com/?p=171	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/indexa828.html	(from https://mp.velocitydeveloper.com/iklan/sony-playstation-ps2-slim-seri-7-ref-optik-hardisk-80gb-full-games/)
16:06:54	2814/2814	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:06:52%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fsony-playstation-ps2-slim-seri-7-ref-optik-hardisk-80gb-full-games%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed5c87	(from https://mp.velocitydeveloper.com/iklan/sony-playstation-ps2-slim-seri-7-ref-optik-hardisk-80gb-full-games/)
16:06:54	41563/41563	---M--	200	added ('OK')	image/jpeg	etag:%22a25b-65f3fe66-6bbcbc24f0b7c94e;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-playstation-3-slim-160gb-ode-2-controller-gratis-hdd-500gb-full-game-0622-661028-1-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/sony-playstation-3-slim-160gb-ode-2-controller-gratis-hdd-500gb-full-game-0622-661028-1-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/sony-playstation-3-slim-160gb-ode-2-controller-gratis-hdd-500gb-full-game/)
16:06:55	2660/2660	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:06:53%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fsony-playstation-3-slim-160gb-ode-2-controller-gratis-hdd-500gb-full-game%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embeda8d7.json	(from https://mp.velocitydeveloper.com/iklan/sony-playstation-3-slim-160gb-ode-2-controller-gratis-hdd-500gb-full-game/)
